station_id,station_name,operator,latitude,longitude,address,town,postcode,status,total_ports,max_power_kw,district,state,source
479665,1 Mont Kiara,Shell Recharge (Malaysia),3.165937185287476,101.6531982421875,"8, JALAN KIARA, MONT KIARA",Kuala Lumpur,50480.0,Operational,1.0,11.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
484847,[Public] SUNWAY 163 MALL (Shopping Mall),Unknown,3.166467,101.652313,"8, Jalan Kiara, Mont Kiara",Kuala Lumpur,,Operational,2.0,80.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459660,[Restricted] FLORA MURNI CONDOMINIUM (Residential Condo),ChargeSini,3.165466,101.650841,Flora Murni Condominium Mont Kiara,Mont Kiara,50480.0,Operational,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459664,[Restricted] RESIDENSI 22 MONT KIARA (Residential Condo),ChargeSini,3.167785,101.650536,"Residensi 22 Mont’Kiara, UEM Sunrise",Kuala Lumpur,50480.0,Operational,6.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
479664,163 Retail Park,Shell Recharge (Malaysia),3.1669437885284424,101.65172576904295,"8, JALAN KIARA, MONT KIARA",Kuala Lumpur,50480.0,Operational,1.0,11.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
460903,[Restricted] ARCORIS RESIDENCES (Residential Condo),Unknown,3.16833,101.651833,Arcoris Residences,Kuala Lumpur,50480.0,Operational,2.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459667,[Restricted] LAMAN SURIA (Residential Condo),ChargeSini,3.169065,101.650833,Laman Suria,Mont Kiara,50480.0,Operational,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459632,[Restricted] DC RESIDENSI (Residential Condo),ChargeSini,3.146692,101.660881,DC Residensi,Kuala Lumpur,50490.0,Operational,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
479671,Kuala Lumpur Golf and Country Club,Shell Recharge (Malaysia),3.1395366191864014,101.6402359008789,"West Member Parking,10, Jalan 1/70 D",Kuala Lumpur,60000.0,Operational,1.0,11.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
472748,The Starling Mall,chargeEV (MY),3.1358551433111472,101.62321579425316,Jalan SS 21/37,Petaling Jaya,47400.0,Operational,1.0,400.0,Petaling,Selangor,OCM
459619,SEVENTEEN MALL (Shopping Mall),ChargeSini,3.128598,101.634811,Seventeen Mall,Petaling Jaya,46400.0,Operational,2.0,60.0,Petaling,Selangor,OCM
479660,Atria Shopping Gallery,Shell Recharge (Malaysia),3.127364158630371,101.61653900146484,"JALAN 14/17, SEKSYEN 14,",Petaling Jaya,47400.0,Operational,1.0,11.0,Petaling,Selangor,OCM
62529,Jalan 13/6,Shell Recharge Solutions (BE),3.11772396783834,101.63547043055,Jalan 13/6,Petaling Jaya,46000.0,Operational,2.0,3.7,Petaling,Selangor,OCM
459612,COLUMBIA ASIA HOSPITAL PETALING JAYA (Medical),ChargeSini,3.118356,101.637642,Columbia Asia Hospital - Petaling Jaya,Petaling Jaya,46200.0,Operational,3.0,30.0,Petaling,Selangor,OCM
299471,Kelab Golf Perkhidmatan Awam (KGPA),(Unknown Operator),3.1302279855423905,101.64358293605466,Bukit Kiara,Petaling Jaya,,Operational,1.0,7.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
461219,South View Serviced Apartments Residential Charger,(Unknown Operator),3.1132752250227185,101.66456668698912,Jalan Kerinchi Kiri 2,,59200.0,Operational,1.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459613,[Restricted] SETIA SKY SEPUTEH (Residential Condo),ChargeSini,3.12028,101.681557,Setia Sky Seputeh,Kuala Lumpur,58000.0,Operational,4.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459616,[Restricted] NADI BANGSAR SERVICED RESIDENCE (Residential Condo),ChargeSini,3.125863,101.67514,Nadi Bangsar Serviced Residence,Bangsar,59100.0,Operational,2.0,80.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
290709,Nadi Bangsar,ChargeSini,3.126061587784136,101.67585923754729,Jalan Tandok,,59000.0,Operational,1.0,80.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
479674,Dataran Maybank,Shell Recharge (Malaysia),3.127006769180298,101.6774673461914,"Dataran Maybank, Level 8, MaybanLife Tower,",Bangsar,59000.0,Operational,1.0,7.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459622,[Restricted] SUASANA SENTRAL LOFT (Residential Condo),ChargeSini,3.131384,101.683586,"5, Jalan Stesen Sentral",Jln Tun Razak,50470.0,Operational,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
272736,ParkEasy @ DC Mall,ParkEasy,3.145769851114061,101.66245708173652,"6, Jalan Damanlela, Bukit Damansara",Kuala Lumpur,50490.0,Operational,1.0,11.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
479682,Pavilion Damansara Heights,Shell Recharge (Malaysia),3.1482861042022705,101.66291046142578,"3, JALAN DAMANLELA",Kuala Lumpur,50490.0,Operational,1.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
299294,Wisma UOA Damansara II by DC Handal [200 kW Dynamic DC],DC Handal,3.1515669104173014,101.66647547942875,"Wisma UOA Damansara II, 50, Jalan Dungun, ",Kuala Lumpur,50490.0,Operational,1.0,200.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459639,[Restricted] 10 SEMANTAN SUITES (Residential Condo),ChargeSini,3.150833,101.670433,10 Semantan Service Suite,Bukit Damansara A,50490.0,Operational,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459640,10 SEMANTAN SUITES  (EAST WING) (Residential Condo),ChargeSini,3.151314,101.671043,10 Semantan - East Wing Lobby,Bukit Damansara A,50490.0,Operational,4.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459624,[Restricted] Q SENTRAL (Commercial),ChargeSini,3.136605,101.687714,Q Sentral,Kuala Lumpur,50470.0,Operational,3.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
272733,Shell Recharge St. Regis KL,Unknown,3.136857095624805,101.68850911065648,"No 6, Jalan Stesen Sentral 2 ",Kuala Lumpur,50470.0,Operational,1.0,11.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459633,[Restricted] REGENCY TOWER (Residential Condo),ChargeSini,3.147179,101.704971,Regency Tower,Jln Ampang,50200.0,Operational,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
62530,Jalan Pudu,Shell Recharge Solutions (BE),3.14419108835014,101.705908981229,Jalan Pudu,Sentul,50150.0,Operational,2.0,3.7,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459626,MENARA TAKAFUL (AC) (Commercial),ChargeSini,3.139236,101.696205,Takaful Malaysia,Kg Attap,50000.0,Operational,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459625,[Restricted] OPUS RESIDENCES (Residential Condo),ChargeSini,3.137392,101.699799,Opus Residences,Kg Attap,50460.0,Operational,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459623,[Restricted] SUNWAY BELFIELD TOWER B (Residential Condo),Unknown,3.135861,101.696404,Residensi Sunway Belfield,Kuala Lumpur,50460.0,Operational,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459602,[Restricted] THE HIPSTER TAMAN DESA (Residential Condo),Unknown,3.098231,101.69014,"The Hipster, Taman Desa",Kuala Lumpur,58100.0,Operational,2.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459599,[Restricted] ABADI RIA CONDOMINIUM (Residential Condo),ChargeSini,3.095673,101.684349,Abadi Ria Condominium (Kondominium Abadi Ria),Cheras,58100.0,Operational,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459604,[Restricted] DANAU PERMAI CONDOMINIUM (Residential Condo),ChargeSini,3.101011,101.68837,Danau Permai Condominium,Kuala Lumpur,58100.0,Operational,3.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
479662,Faber Towers,Shell Recharge (Malaysia),3.101876735687256,101.68470001220705,"TAMAN DESA,",Kuala Lumpur,58100.0,Operational,1.0,11.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459606,[Restricted] PAPILLON DESAHILL CONDOMINIUM (Residential Condo),ChargeSini,3.102913,101.679718,Papillon Desahill Condominium,Kuala Lumpur,58100.0,Operational,4.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459608,[Restricted] VIVO RESIDENCE @ 9 SEPUTEH (Residential Condo),ChargeSini,3.105652,101.677086,VIVO Residence @ 9 Seputeh,Kuala Lumpur,58000.0,Operational,3.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
484843,[Restricted] TRIA SEPUTEH RESIDENCES (Residential Condo),Unknown,3.108319,101.676819,Tria Seputeh Residences,Kuala Lumpur,58000.0,Operational,5.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
299182,Bangsar South The Horizon B1 by DC Handal ,DC Handal,3.110894168646752,101.6677757580369,"B1, The Horizon 1, Bangsar South,",Kuala Lumpur,59200.0,Operational,1.0,30.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
299183,Bangsar South The Sphere UG by DC Handal,DC Handal,3.1109152186687226,101.66784184834864,"The Sphere Upper Ground, Bangsar South, ",Kuala Lumpur,59200.0,Operational,1.0,240.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
299193,Bangsar South The Vertical B1 by DC Handal,DC Handal,3.111413745822773,101.66569946412916,Jalan Kerinchi,Kuala Lumpur,59200.0,Operational,1.0,47.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
299194,Bangsar South The Vertical (Lazada HQ) by DC Handal,DC Handal,3.111356444851495,101.66566376998094,"The Vertical, Bangsar South,",Kuala Lumpu,59200.0,Operational,1.0,100.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
297133,Jom Charge - McD Pantai Sentral Park,Jom Charge,3.102138797595174,101.66660133248251,"2, Jalan Pantai Sentral",KL,59200.0,Operational,1.0,100.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
306731,ICE Sales Gallery by DC Handal,DC Handal,3.1015790176272304,101.66692424064126,Jalan Pantai Sentral 1,Kuala Lumpur,58000.0,Operational,1.0,120.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459600,[Restricted] CASA DESA CONDOMINIUM (Residential Condo),ChargeSini,3.096656,101.679192,Casa Desa Condominium,Cheras,58100.0,Operational,3.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459595,[Restricted] KL PALACE COURT (Residential Condo),ChargeSini,3.088201,101.683678,KL Palace Court,Kuala Lumpur,58200.0,Operational,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
479669,Pearl Point Shopping Mall,Shell Recharge (Malaysia),3.084172487258911,101.67300415039062,MENARA PEARL POINT 2,Kuala Lumpur,58200.0,Operational,1.0,11.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
463447,[Restricted] PEARL SURIA RESIDENCE (Residential Condo),Unknown,3.085396,101.674324,Pearl Suria Residence,Kuala Lumpur,58200.0,Operational,5.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459590,[Restricted] PETALZ RESIDENCES @ OLD KLANG ROAD (Residential Condo),ChargeSini,3.084323,101.661392,Petalz Residences by EXSIM,Kuala Lumpur,58000.0,Operational,4.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459587,[Restricted] CITIZEN 2 @ OLD KLANG ROAD (Residential Condo),ChargeSini,3.081979,101.662781,Citizen 2 @ Old Klang Road,Old Klang Road,58000.0,Operational,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459580,[Restricted] SERINGIN RESIDENCES (Residential Condo),ChargeSini,3.076546,101.686668,Seringin Residences,Old Klang Road,58200.0,Operational,6.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459593,[Restricted] KUCHAI BREM PARK CONDO 1 (Residential Condo),ChargeSini,3.086742,101.686554,Kuchai Brem Park Condo 1,Kuchai Lama,58200.0,Operational,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459598,HJ SEAFOOD TREASURE (Restaurant),ChargeSini,3.092424,101.685303,HJ Seafood Treasure 海景大酒家,Kuchai Lama,58200.0,Operational,2.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
460899,[Restricted] THE LEAFZ BY EXSIM (Residential Condo),ChargeSini,3.085547,101.695,The Leafz by EXSIM,Kuala Lumpur,57100.0,Operational,3.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459570,PINNACLE SRI PETALING MALL (Grocery),ChargeSini,3.067885,101.693985,Pinnacle Sri Petaling (Condominium Complex),Kuala Lumpur,57000.0,Operational,3.0,47.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459561,[Restricted] SAVANNA BUKIT JALIL (Residential Condo),ChargeSini,3.056604,101.687775,Savanna Bukit Jalil,Kuala Lumpur,57000.0,Operational,6.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
301288,Shell Bukit Jalil TPM,Shell Recharge (Malaysia),3.0556299686431885,101.70437622070312,NORTH SOUTH EXPRESSWAY,Kuala Lumpur,57100.0,Operational,1.0,120.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
272728,Shell Sungai Besi,Shell Recharge (Malaysia),3.0493377015096854,101.705615160403,Lebuhraya KL-Seremban Kuala Lumpur,Kuala Lumpur,57000.0,Operational,1.0,60.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459554,[Restricted] TWIN ARKZ (Residential Condo),ChargeSini,3.051014,101.680023,Twin Arkz @ Bukit Jalil,Desa Petaling,57000.0,Operational,3.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
295951,Pavilion Bukit Jalil,Shell Recharge (Malaysia),3.0530607980854176,101.67292364221991,"2, Persiaran Jalil 8, Bukit Jalil",Kuala Lumpur,57000.0,Operational,1.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
484838,[Restricted] THE PARK 2 RESIDENCE (Residential Condo),Unknown,3.050728,101.6735,"The Park 2 Residence, Bukit Jalil City",Kuala Lumpur,57000.0,Operational,5.0,11.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459560,[Restricted] THE HAVRE BUKIT JALIL (Residential Condo),ChargeSini,3.056034,101.666908,The Havre Bukit Jalil,Kuala Lumpur,57000.0,Operational,3.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459568,THE FOOD MERCHANT WCITY OUG SALES GALLERY (Grocery),ChargeSini,3.067541,101.67411,"The Food Merchant, WCity OUG Sales Gallery",OUG,58200.0,Operational,4.0,80.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459571,[Restricted] WALTZ RESIDENCES (Residential Condo),ChargeSini,3.068148,101.672478,Waltz Residences,Puchong,58200.0,Operational,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459565,[Restricted] KIARA RESIDENCE 2 (Residential Condo),ChargeSini,3.064063,101.669563,Kiara Residence 2,Kuala Lumpur,58200.0,Operational,6.0,11.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
471376,EVPower - Bloomsvale Shopping Gallery - Outdoor Parking,EVPower (MY),3.07572,101.66087,"LGK 021 & 022 , Lower GF Bloomsvale Shopping Gallery",Kuala Lumpur,58200.0,Operational,3.0,240.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459578,[Restricted] RIVERVILLE RESIDENCES (Residential Condo),ChargeSini,3.076086,101.65593,Riverville Residences,Kuala Lumpur,58200.0,Operational,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
57459,Jalan 52/1 33,Shell Recharge Solutions (BE),3.09918,101.6450899,Jalan 52/1 33,Petaling Jaya,46200.0,Operational,1.0,37.0,Petaling,Selangor,OCM
65333,Menara MBPJ,Shell Recharge Solutions (BE),3.0975030000999,101.644430076582,Menara MBPJ,Petaling Jaya,46000.0,Operational,1.0,3.7,Petaling,Selangor,OCM
479670,Jaya Shopping Centre,Shell Recharge (Malaysia),3.10904598236084,101.63665008544922,"JALAN 14/17, SEKSYEN 14,",Petaling Jaya,46100.0,Operational,1.0,11.0,Petaling,Selangor,OCM
459607,MILLENNIUM SQUARE,ChargeSini,3.10489,101.635345,Millennium Square,Petaling Jaya,46100.0,Operational,2.0,60.0,Petaling,Selangor,OCM
300077,MG Motor Petaling Jaya by DC Handal,DC Handal,3.095361120767933,101.63277914241291,"Lot 8241, Ground Floor,","Petaling Jaya,",46100.0,Operational,1.0,47.0,Petaling,Selangor,OCM
459609,KELANA D'PUTERA CONDOMINIUM (Residential Condo),ChargeSini,3.108021,101.593048,Kelana D'Putera - Main Gate | PJ Ss7 condominium,Petaling Jaya,47301.0,Operational,5.0,22.0,Petaling,Selangor,OCM
65334,Lebuhraya Damansara-Puchong,Shell Recharge Solutions (BE),3.10508084393876,101.596059009926,Lebuhraya Damansara-Puchong,Petaling Jaya,47301.0,Operational,2.0,37.0,Petaling,Selangor,OCM
