series,model,variant,h,origin,origin_month,converged,MASE,MAE,RMSE,MAPE
from_2021_no_covid,ARIMA,base,6,41,2024-05,True,0.4976890019457624,197.05866080701898,212.47781931893462,18.773429513596714
from_2021_no_covid,ARIMA,base,6,42,2024-06,True,0.42580948701304405,172.1673753936316,222.12777833313913,14.450707622757639
from_2021_no_covid,ARIMA,base,6,43,2024-07,True,0.45559632352557583,187.01686665919962,226.8824534579064,15.822155457460985
from_2021_no_covid,ARIMA,base,6,44,2024-08,True,0.4585267901903522,188.01205625928296,236.62764380357973,14.942390371385816
from_2021_no_covid,ARIMA,base,6,45,2024-09,True,0.7614997508466107,311.69994058089407,434.30974399322116,19.447286424345343
from_2021_no_covid,ARIMA,base,6,46,2024-10,True,1.1278230870155472,452.1744523443736,549.6657627841054,27.231453369473748
from_2021_no_covid,ARIMA,base,6,47,2024-11,True,1.623575520202461,639.5386084255457,793.2904066052221,32.366060539948876
from_2021_no_covid,ARIMA,base,6,48,2024-12,True,1.4331659905303618,558.9125636888115,677.5046222759171,28.695925979434016
from_2021_no_covid,ARIMA,base,6,49,2025-01,True,2.0060623967594573,771.0039154701705,855.1403625829249,38.12210914852186
from_2021_no_covid,ARIMA,base,6,50,2025-02,True,1.9615120531732526,770.835559300764,824.4580539492937,36.495043114428505
from_2021_no_covid,ARIMA,base,6,51,2025-03,True,1.3675493808530412,539.420993044196,613.9349839220384,24.24516850322788
from_2021_no_covid,ARIMA,base,6,52,2025-04,True,1.5159393527995435,613.5664327772452,693.2493581451472,25.621294166337577
from_2021_no_covid,ARIMA,base,6,53,2025-05,True,1.1015402204308873,463.65852241756056,637.0215961102936,17.261721968401485
from_2021_no_covid,ARIMA,base,6,54,2025-06,True,2.3124039396473792,997.2236830047409,1445.5573134639299,27.386380303568586
from_2021_no_covid,ARIMA,base,6,55,2025-07,True,3.27717123657187,1423.9095729435721,1755.343288442373,38.24114972731545
from_2021_no_covid,ARIMA,base,6,56,2025-08,True,2.7562956355808987,1236.799673831823,1605.094319917744,31.911128465633425
from_2021_no_covid,ARIMA,base,6,57,2025-09,True,2.759111063523132,1288.3608633990307,1584.1733510143722,33.54827463808087
from_2021_no_covid,ARIMA,tuned,6,36,2023-12,True,6.564750941443628,2242.6540294834354,2375.933206768765,210.97553186875805
from_2021_no_covid,ARIMA,tuned,6,37,2024-01,True,2.7322153502046254,967.3502240465624,1073.458060549254,86.23265600610456
from_2021_no_covid,ARIMA,tuned,6,38,2024-02,True,1.1414148173431542,403.6174161024014,436.744032369159,31.181609615868176
from_2021_no_covid,ARIMA,tuned,6,39,2024-03,True,0.6557374486294674,243.6524587571306,276.34006918382266,22.258598316791392
from_2021_no_covid,ARIMA,tuned,6,40,2024-04,True,0.5187003855075153,196.65588774334978,265.2939516019979,15.270762243842473
from_2021_no_covid,ARIMA,tuned,6,41,2024-05,True,0.8293376191083215,328.3740648063942,368.7209151073389,31.329271953487687
from_2021_no_covid,ARIMA,tuned,6,42,2024-06,True,0.3560225919931595,143.9504687278664,196.42652588833323,11.193643059367234
from_2021_no_covid,ARIMA,tuned,6,43,2024-07,True,0.6935158698515456,284.6800078508193,297.2363594380675,26.230299615842906
from_2021_no_covid,ARIMA,tuned,6,44,2024-08,True,0.5132805799414216,210.46302928708235,224.69909875863783,17.63880719137193
from_2021_no_covid,ARIMA,tuned,6,45,2024-09,True,0.8240364518101523,337.29769810187776,465.8149871757619,21.27089782643729
from_2021_no_covid,ARIMA,tuned,6,46,2024-10,True,1.085048197152625,435.02485448586555,561.5098583367485,25.545877035848434
from_2021_no_covid,ARIMA,tuned,6,47,2024-11,True,1.764640935030441,695.1053362885086,849.0968736078113,35.49873496978522
from_2021_no_covid,ARIMA,tuned,6,48,2024-12,True,1.8250597134053559,711.7450525930166,815.3882933601674,36.66100694805749
from_2021_no_covid,ARIMA,tuned,6,49,2025-01,True,2.274317859379054,874.104403451039,941.7055080648732,43.97082961865752
from_2021_no_covid,ARIMA,tuned,6,50,2025-02,True,1.998161429877131,785.2380416836053,835.5980990335154,37.28331623869778
from_2021_no_covid,ARIMA,tuned,6,51,2025-03,True,1.6552688869881567,652.9100881295807,718.0530868954928,29.75788555007085
from_2021_no_covid,ARIMA,tuned,6,52,2025-04,True,1.4526475766265503,587.9495047260776,665.9432392756336,24.592271189172944
from_2021_no_covid,ARIMA,tuned,6,53,2025-05,True,0.60450332884597,254.44656041663316,432.0935491752935,8.537289385917452
from_2021_no_covid,ARIMA,tuned,6,54,2025-06,True,1.5595593469827722,672.5596204008316,1122.4415234097062,16.620782028184617
from_2021_no_covid,ARIMA,tuned,6,55,2025-07,True,2.126391015389071,923.9030566498441,1281.1042347318087,22.9119362961593
from_2021_no_covid,ARIMA,tuned,6,56,2025-08,True,2.13025645349354,955.8845766933396,1266.6386875066546,24.684298296511873
from_2021_no_covid,ARIMA,tuned,6,57,2025-09,True,2.0638912447011233,963.7294928568381,1256.2349021841014,25.002206196728434
from_2021_no_covid,SARIMA,base,6,36,2023-12,True,3.33595967714145,1139.6324824609915,1277.8600307809797,99.19171490073121
from_2021_no_covid,SARIMA,base,6,37,2024-01,True,3.765757958810545,1333.2795326282328,1371.4986954681485,115.12652816017359
from_2021_no_covid,SARIMA,base,6,38,2024-02,True,0.8749116201153008,309.3788183430765,376.9546820693252,25.90122126242182
from_2021_no_covid,SARIMA,base,6,39,2024-03,True,0.6763693953057104,251.31867417172896,331.56553410970207,23.26326275987279
from_2021_no_covid,SARIMA,base,6,40,2024-04,True,1.0312333314541846,390.97350210995063,526.0352385375522,37.888916828402955
from_2021_no_covid,SARIMA,base,6,41,2024-05,True,1.4294190087240395,565.9747241550516,697.9246213701344,53.33017182086515
from_2021_no_covid,SARIMA,base,6,42,2024-06,True,2.3101814494077106,934.07471876125,1240.8334527570742,74.00659781594277
from_2021_no_covid,SARIMA,base,6,43,2024-07,True,2.214580835202508,909.0590669348024,1126.8675495810419,73.3825956202007
from_2021_no_covid,SARIMA,base,6,44,2024-08,True,1.3014507352155944,533.6404198901004,709.9844860179217,41.26156877594683
from_2021_no_covid,SARIMA,base,6,45,2024-09,True,1.3678444849247047,559.8912464527062,676.9186040008999,40.97298508713485
from_2021_no_covid,SARIMA,base,6,46,2024-10,True,0.81334946699867,326.09356382118636,416.4810292771862,21.329858722982262
from_2021_no_covid,SARIMA,base,6,47,2024-11,True,1.166082127924204,459.328520369381,525.2561260258142,25.788281543936094
from_2021_no_covid,SARIMA,base,6,48,2024-12,True,1.869614624952867,729.1207787841831,785.5076006966649,39.64188275797868
from_2021_no_covid,SARIMA,base,6,49,2025-01,True,1.5086640351951774,579.8353431794993,614.8861500110452,30.892743271261285
from_2021_no_covid,SARIMA,base,6,50,2025-02,True,0.6107266112788361,240.00351576906712,267.9401167468537,11.970761541127061
from_2021_no_covid,SARIMA,base,6,51,2025-03,True,1.118430059117417,441.15749060795923,503.70292035294915,20.46543707744616
from_2021_no_covid,SARIMA,base,6,52,2025-04,True,1.0445857812288382,422.7891903028926,563.7767536440739,17.804488367986362
from_2021_no_covid,SARIMA,base,6,53,2025-05,True,1.5236609649826929,641.3369013551279,823.3859102804701,23.889816787890428
from_2021_no_covid,SARIMA,base,6,54,2025-06,True,2.3469884290318097,1012.138236334917,1256.6431101325766,30.696603234509496
from_2021_no_covid,SARIMA,base,6,55,2025-07,True,3.365570398531256,1462.3184334722728,1652.0335394650924,41.83127019426347
from_2021_no_covid,SARIMA,base,6,56,2025-08,True,2.709975611396965,1216.0150417107125,1433.2380597117606,33.631898199600165
from_2021_no_covid,SARIMA,base,6,57,2025-09,True,2.3736547081037327,1108.3728631201802,1207.0551755981758,31.30563248481641
from_2021_no_covid,SARIMA,tuned,6,36,2023-12,True,0.7940404847000896,271.2605715692295,309.1608643346914,23.803341702569856
from_2021_no_covid,SARIMA,tuned,6,37,2024-01,True,0.5940180636134382,210.31413460184572,242.90718338211713,17.347463107642394
from_2021_no_covid,SARIMA,tuned,6,38,2024-02,True,0.5279940491780544,186.70477254074584,271.52839217179525,16.02227578196605
from_2021_no_covid,SARIMA,tuned,6,39,2024-03,True,0.44301875274280406,164.61254211866103,226.37314899270237,14.59808483900559
from_2021_no_covid,SARIMA,tuned,6,40,2024-04,True,1.2554483953556792,475.9805961259652,580.6069109615818,44.34098982705283
from_2021_no_covid,SARIMA,tuned,6,41,2024-05,True,1.1612770760980524,459.8046260759276,585.4910307392355,42.976730842268495
from_2021_no_covid,SARIMA,tuned,6,42,2024-06,True,1.7750378151356432,717.7003124098741,973.8753485858541,56.445831672640715
from_2021_no_covid,SARIMA,tuned,6,43,2024-07,True,1.849633444848045,759.2525081123144,944.2768041597025,61.073487110461954
from_2021_no_covid,SARIMA,tuned,6,44,2024-08,True,0.948199825595451,388.79516479481214,468.18382969376455,30.495432752076685
from_2021_no_covid,SARIMA,tuned,6,45,2024-09,True,1.8064473085388368,739.4218029724489,905.3199342118442,54.13794114801487
from_2021_no_covid,SARIMA,tuned,6,46,2024-10,True,0.8861693873475042,355.28901830565474,431.22188067939356,22.614034550411535
from_2021_no_covid,SARIMA,tuned,6,47,2024-11,True,1.2809583432237246,504.57912556739933,563.0238447711208,28.432093669912543
from_2021_no_covid,SARIMA,tuned,6,48,2024-12,True,2.0139522757166706,785.4102295234965,841.229091490087,42.74679503217132
from_2021_no_covid,SARIMA,tuned,6,49,2025-01,True,1.3878242520407749,533.3921487369377,571.2550179035136,28.523604129033252
from_2021_no_covid,SARIMA,tuned,6,50,2025-02,True,0.598920073246187,235.36377912657247,313.4938611230678,12.356326664265966
from_2021_no_covid,SARIMA,tuned,6,51,2025-03,True,1.4218281660795575,560.8309082092752,607.8977980429089,26.67355592762671
from_2021_no_covid,SARIMA,tuned,6,52,2025-04,True,1.1504221554392688,465.6257631924668,573.274929707238,19.698798851257955
from_2021_no_covid,SARIMA,tuned,6,53,2025-05,True,1.864623755310873,784.8544058735673,956.3892118561873,29.630850370926588
from_2021_no_covid,SARIMA,tuned,6,54,2025-06,True,2.1534644517489783,928.6810643128265,1129.8417241409602,29.388908154577358
from_2021_no_covid,SARIMA,tuned,6,55,2025-07,True,3.6922215176086888,1604.2462187147778,1777.2724720658323,46.6253179599792
from_2021_no_covid,SARIMA,tuned,6,56,2025-08,True,2.356353106262518,1057.3382316602908,1253.4477833839057,29.05812001197166
from_2021_no_covid,SARIMA,tuned,6,57,2025-09,True,2.3992838937313965,1120.3403551722429,1215.9211446589127,31.69032475887954
from_2021_no_covid,ProphetLogistic,base,6,36,2023-12,True,1.9945845011000005,681.3911157387257,735.0544123217824,68.40887539675458
from_2021_no_covid,ProphetLogistic,base,6,37,2024-01,True,2.0469940237072612,724.7452611328357,779.1801940289749,70.57705318285053
from_2021_no_covid,ProphetLogistic,base,6,38,2024-02,True,1.3649774930622787,482.6717512482578,597.5560439949301,42.33913268705453
from_2021_no_covid,ProphetLogistic,base,6,39,2024-03,True,1.832187516754122,680.7861809544398,818.1165657734373,64.32391484126462
from_2021_no_covid,ProphetLogistic,base,6,40,2024-04,True,1.937950599609014,734.7389865461087,882.2043650304863,70.79943806863017
from_2021_no_covid,ProphetLogistic,base,6,41,2024-05,True,2.438540317534468,965.533671466651,1053.8738446281004,91.39632062877835
from_2021_no_covid,ProphetLogistic,base,6,42,2024-06,True,2.3546890180990623,952.0704457716889,1002.1247415303282,87.34633381533241
from_2021_no_covid,ProphetLogistic,base,6,43,2024-07,True,2.3250630498877953,954.4107007059464,1010.2454166363308,89.62704241285905
from_2021_no_covid,ProphetLogistic,base,6,44,2024-08,True,2.1916492786339683,898.6530259313441,953.420870515956,82.61347794663892
from_2021_no_covid,ProphetLogistic,base,6,45,2024-09,True,1.621683840321498,663.7937256147912,752.4975090632754,57.532137890187705
from_2021_no_covid,ProphetLogistic,base,6,46,2024-10,True,1.0135944221633337,406.3771242295018,506.1039812134489,32.912096767584266
from_2021_no_covid,ProphetLogistic,base,6,47,2024-11,True,0.6474515526975476,255.0360361330858,327.28222322466274,17.277254239713702
from_2021_no_covid,ProphetLogistic,base,6,48,2024-12,True,0.6120209360416815,238.6786964346651,324.8016572406338,16.097017368739998
from_2021_no_covid,ProphetLogistic,base,6,49,2025-01,True,0.5508189895200153,211.70009383620257,286.39749111369673,10.243945910530144
from_2021_no_covid,ProphetLogistic,base,6,50,2025-02,True,0.5606603411277288,220.3284588192013,296.97681083398527,9.976124335578236
from_2021_no_covid,ProphetLogistic,base,6,51,2025-03,True,0.6173354904574979,243.50398454810488,302.7049187771625,11.008334946342362
from_2021_no_covid,ProphetLogistic,base,6,52,2025-04,True,0.7325617317853277,296.4995187509192,356.1691809888851,12.514479908414408
from_2021_no_covid,ProphetLogistic,base,6,53,2025-05,True,0.7048488966467841,296.6838540122107,438.484753468138,11.039515960508854
from_2021_no_covid,ProphetLogistic,base,6,54,2025-06,True,1.494813493492786,644.6379855300593,1004.602068044404,17.31810302747445
from_2021_no_covid,ProphetLogistic,base,6,55,2025-07,True,2.02043804006011,877.8671784604035,1189.395507752652,21.952110882392848
from_2021_no_covid,ProphetLogistic,base,6,56,2025-08,True,2.02894252621426,910.4231861965881,1185.5944368096584,23.508293287871876
from_2021_no_covid,ProphetLogistic,base,6,57,2025-09,True,1.9414157924933433,906.5398489031382,1180.5390591339212,23.33200685639314
from_2021_no_covid,ProphetLogistic,tuned,6,36,2023-12,True,2.312340701043681,789.9431733191967,835.0939076438106,79.00468680324751
from_2021_no_covid,ProphetLogistic,tuned,6,37,2024-01,True,1.8438072817033124,652.8062976151575,710.2684729701092,63.669459305883926
from_2021_no_covid,ProphetLogistic,tuned,6,38,2024-02,True,1.158546404466473,409.6753424788455,498.04179723535105,35.92445898125053
from_2021_no_covid,ProphetLogistic,tuned,6,39,2024-03,True,1.700659914544777,631.9144507524862,723.3183059012468,58.99157297824974
from_2021_no_covid,ProphetLogistic,tuned,6,40,2024-04,True,1.6101187363540304,610.4474535142112,710.4707381863183,58.427997989887224
from_2021_no_covid,ProphetLogistic,tuned,6,41,2024-05,True,2.046463766609563,810.2919848771677,866.9803834008178,76.35968131879028
from_2021_no_covid,ProphetLogistic,tuned,6,42,2024-06,True,2.028689557400269,820.259217417044,852.4109136299289,72.56929601318114
from_2021_no_covid,ProphetLogistic,tuned,6,43,2024-07,True,2.069180979299989,849.3741571594896,867.9271742284508,76.5220562654084
from_2021_no_covid,ProphetLogistic,tuned,6,44,2024-08,True,1.8617411233752794,763.3791183344878,769.2367674784629,66.95081958512331
from_2021_no_covid,ProphetLogistic,tuned,6,45,2024-09,True,1.4031923812645781,574.3599802593145,587.9959640071087,47.01215982857484
from_2021_no_covid,ProphetLogistic,tuned,6,46,2024-10,True,0.9896083517034721,396.7604667954161,425.3692136450545,30.371819991275363
from_2021_no_covid,ProphetLogistic,tuned,6,47,2024-11,True,0.7833466496746265,308.5661369082797,350.3043634697277,20.635351939038106
from_2021_no_covid,ProphetLogistic,tuned,6,48,2024-12,True,0.5678807806636437,221.4647187328694,308.3146954019352,14.682623678511245
from_2021_no_covid,ProphetLogistic,tuned,6,49,2025-01,True,0.5090306765946305,195.6393008427194,277.39778266484853,9.649621360774237
from_2021_no_covid,ProphetLogistic,tuned,6,50,2025-02,True,0.5543560583758995,217.85100000719203,294.99759695478895,9.87514299991557
from_2021_no_covid,ProphetLogistic,tuned,6,51,2025-03,True,0.5334902350222466,210.43176676777463,286.02938770642675,9.457653228663327
from_2021_no_covid,ProphetLogistic,tuned,6,52,2025-04,True,0.6990227578074518,282.9248407239841,351.3573440330278,11.905157729646266
from_2021_no_covid,ProphetLogistic,tuned,6,53,2025-05,True,0.6896834065739793,290.3004205356334,439.4534734323482,10.72332977458661
from_2021_no_covid,ProphetLogistic,tuned,6,54,2025-06,True,1.4779195646013412,637.3524824651771,975.7830610304537,17.374796607860386
from_2021_no_covid,ProphetLogistic,tuned,6,55,2025-07,True,1.961276192371925,852.1617406925687,1155.730876806035,21.261725813004187
from_2021_no_covid,ProphetLogistic,tuned,6,56,2025-08,True,2.0071967603415395,900.6654679781883,1161.5319865178983,23.40618733699776
from_2021_no_covid,ProphetLogistic,tuned,6,57,2025-09,True,1.9207341374225309,896.8825954000737,1157.1197576999327,23.230595693550995
from_2021_no_covid,SeasonalNaive,base,12,36,2023-12,True,1.424716344679546,486.71242515772633,541.651138273376,43.511161329625715
from_2021_no_covid,SeasonalNaive,base,12,37,2024-01,True,1.2637291104483268,447.4276297564893,510.53247271495553,38.76507992005857
from_2021_no_covid,SeasonalNaive,base,12,38,2024-02,True,1.352555775848317,478.2792890782607,541.4818592512127,38.71350422155306
from_2021_no_covid,SeasonalNaive,base,12,39,2024-03,True,1.2000657853517953,445.90861766764147,501.48943879977895,35.79955348091804
from_2021_no_covid,SeasonalNaive,base,12,40,2024-04,True,1.225176150156907,464.503420824227,526.6247040573347,34.690235748510915
from_2021_no_covid,SeasonalNaive,base,12,41,2024-05,True,1.2154769724837602,481.26493352875474,556.5626985264122,33.41549918538884
from_2021_no_covid,SeasonalNaive,base,12,42,2024-06,True,1.233029329464193,498.550243505299,579.4211803706189,32.39004079280631
from_2021_no_covid,SeasonalNaive,base,12,43,2024-07,True,1.209553799292006,496.5074341444347,577.3621430781672,30.91138222530884
from_2021_no_covid,SeasonalNaive,base,12,44,2024-08,True,1.3459161676646705,551.8728057965781,643.4122205234826,32.01389662286769
from_2021_no_covid,SeasonalNaive,base,12,45,2024-09,True,1.527919962773383,625.4139427876939,731.9394417280922,33.39017667667093
from_2021_no_covid,SeasonalNaive,base,12,46,2024-10,True,1.8968583329490787,760.5012592407478,887.7910224094657,37.66799002568983
from_2021_no_covid,SeasonalNaive,base,12,47,2024-11,True,2.378119206103158,936.7590412742979,1102.589609670392,42.084220281965564
from_2021_no_covid,SeasonalNaive,base,12,48,2024-12,True,3.0924068767908315,1205.990839090776,1490.5005382876816,46.47177582191873
from_2021_no_covid,SeasonalNaive,base,12,49,2025-01,True,3.7184258604431872,1429.1284769698025,1702.8985307121118,51.12718874547081
from_2021_no_covid,SeasonalNaive,base,12,50,2025-02,True,3.6820930493588127,1446.989963945565,1711.4772971780683,50.133665132449266
from_2021_no_covid,SeasonalNaive,base,12,51,2025-03,True,3.8045476832557004,1500.6791843272556,1735.5316854750029,51.2044911806863
from_2021_no_covid,NaiveDrift,base,12,36,2023-12,True,3.164896832698122,1081.1938941873952,1113.5681655009055,104.85180481024834
from_2021_no_covid,NaiveDrift,base,12,37,2024-01,True,0.6167003976707854,218.34489284007554,282.81494317019116,18.1344735170074
from_2021_no_covid,NaiveDrift,base,12,38,2024-02,True,1.2959308867902566,458.2560766042032,509.5443901327422,35.8475856290653
from_2021_no_covid,NaiveDrift,base,12,39,2024-03,True,1.1244769322592245,417.8220565765677,481.4879279162388,38.18313541919239
from_2021_no_covid,NaiveDrift,base,12,40,2024-04,True,0.6398793935060142,242.59872113933156,307.6491602493155,16.843174323567144
from_2021_no_covid,NaiveDrift,base,12,41,2024-05,True,1.220828087365886,483.3836934940617,538.1279338307386,40.51536958553654
from_2021_no_covid,NaiveDrift,base,12,42,2024-06,True,0.8374209130732618,338.59405462035977,426.4509359610903,21.99155535513493
from_2021_no_covid,NaiveDrift,base,12,43,2024-07,True,0.8577691140669654,352.10400906765904,448.32455380763224,21.629896160374166
from_2021_no_covid,NaiveDrift,base,12,44,2024-08,True,1.0614915285707658,435.24873411551056,547.7837408631613,23.844235954413403
from_2021_no_covid,NaiveDrift,base,12,45,2024-09,True,1.5427000930665427,631.4638012794844,763.7841940157952,31.919262821317844
from_2021_no_covid,NaiveDrift,base,12,46,2024-10,True,1.8449654939210893,739.6960315962525,864.1794372959611,35.486634803848574
from_2021_no_covid,NaiveDrift,base,12,47,2024-11,True,1.9873008353122612,782.8127456492069,936.066274285707,34.11662648448529
from_2021_no_covid,NaiveDrift,base,12,48,2024-12,True,1.727705107297446,673.7782623913107,1055.051458781719,24.57735661849858
from_2021_no_covid,NaiveDrift,base,12,49,2025-01,True,3.5885283143269686,1379.2040494807304,1684.7839544019687,47.869195606775435
from_2021_no_covid,NaiveDrift,base,12,50,2025-02,True,2.8639931096607354,1125.492819148062,1447.1301601830908,36.9332274387266
from_2021_no_covid,NaiveDrift,base,12,51,2025-03,True,1.774366674838603,699.8874389229986,1083.1290318220122,19.99541734719055
from_2021_no_covid,ETS,base,12,36,2023-12,True,4.858907256697332,1659.9027191307725,1780.720243272569,152.29155780558318
from_2021_no_covid,ETS,base,12,37,2024-01,True,1.770036358124678,626.687448877056,733.0918600512907,58.00805997474565
from_2021_no_covid,ETS,base,12,38,2024-02,True,1.0294058752975765,364.0097650697724,437.01938275248006,30.853833526518176
from_2021_no_covid,ETS,base,12,39,2024-03,True,1.0514412955502002,390.6841944669083,479.33500528884116,33.29724939423408
from_2021_no_covid,ETS,base,12,40,2024-04,True,0.8623095238175562,326.9290898057946,419.2695851424492,27.398678625243498
from_2021_no_covid,ETS,base,12,41,2024-05,True,1.0055013288202699,398.1256256866086,481.6457717958247,31.818425732030843
from_2021_no_covid,ETS,base,12,42,2024-06,True,0.9008345109969534,364.234048682903,447.964811945298,28.949456954844916
from_2021_no_covid,ETS,base,12,43,2024-07,True,0.9029266056183861,370.64062172244024,429.730502131769,28.043850067134883
from_2021_no_covid,ETS,base,12,44,2024-08,True,0.8919718678170556,365.7397312032708,416.03761694326283,25.09915131536033
from_2021_no_covid,ETS,base,12,45,2024-09,True,1.2129402669083384,496.4852696316357,545.2434673601936,28.69063070299157
from_2021_no_covid,ETS,base,12,46,2024-10,True,2.1748009218176425,871.9358799288129,1000.2517446262073,43.21706226314686
from_2021_no_covid,ETS,base,12,47,2024-11,True,3.108274579501599,1224.3727344023164,1398.1315635703822,55.81617963209094
from_2021_no_covid,ETS,base,12,48,2024-12,True,2.500014180495346,974.9668524871649,1280.8758847218544,35.414691455521876
from_2021_no_covid,ETS,base,12,49,2025-01,True,3.1624630033159518,1215.4514047144673,1500.559898637897,41.75750824047875
from_2021_no_covid,ETS,base,12,50,2025-02,True,2.951839900056254,1160.014875588021,1433.0200576181182,38.896742532323195
from_2021_no_covid,ETS,base,12,51,2025-03,True,2.7014407125329307,1065.5657866596105,1338.8838848700516,34.117700488324324
from_2021_no_covid,ETS,tuned,12,36,2023-12,True,0.6965857861320396,237.96804084183088,349.8956795211939,19.171711479996144
from_2021_no_covid,ETS,tuned,12,37,2024-01,True,3.506475092726651,1241.4795438100361,1357.5651126030625,105.18855812595191
from_2021_no_covid,ETS,tuned,12,38,2024-02,True,1.3241516337032684,468.2352575088482,651.7659436145307,42.76464411254696
from_2021_no_covid,ETS,tuned,12,39,2024-03,True,1.375402780524525,511.0586103578759,560.7667228289357,40.96562764311496
from_2021_no_covid,ETS,tuned,12,40,2024-04,True,2.276781505056556,863.2006078739454,962.2768873432182,62.82127195842836
from_2021_no_covid,ETS,tuned,12,41,2024-05,True,0.8925119006368722,353.38775662355533,481.8305479291056,25.06284980981831
from_2021_no_covid,ETS,tuned,12,42,2024-06,True,0.9247497748260366,373.9036975067991,487.8474705441974,26.029837098109216
from_2021_no_covid,ETS,tuned,12,43,2024-07,True,0.9693042350525211,397.8878483395806,533.4392493975614,28.93738386436324
from_2021_no_covid,ETS,tuned,12,44,2024-08,True,1.0185572081059673,417.64415779112454,531.7046823363326,28.28840549417538
from_2021_no_covid,ETS,tuned,12,45,2024-09,True,1.0891098610371093,445.79854240781424,537.7702437462658,27.42264186555849
from_2021_no_covid,ETS,tuned,12,46,2024-10,True,1.3479010623280372,540.4096011949946,651.4751935703223,27.70735621990544
from_2021_no_covid,ETS,tuned,12,47,2024-11,True,1.978971924868364,779.531925183075,937.4295763669455,35.00511029706819
from_2021_no_covid,ETS,tuned,12,48,2024-12,True,2.0182477954218734,787.0854157522195,1139.4581019140808,29.204396602761477
from_2021_no_covid,ETS,tuned,12,49,2025-01,True,2.0393445205032013,783.7954656049224,1081.709295798416,26.781698237503075
from_2021_no_covid,ETS,tuned,12,50,2025-02,True,2.6657115157934186,1047.5720625253853,1288.8359854725934,47.43439680613022
from_2021_no_covid,ETS,tuned,12,51,2025-03,True,1.9974223345050839,787.8702987202574,1045.5469044432791,25.303316031906615
from_2021_no_covid,ARIMA,base,12,36,2023-12,True,0.8044958136279854,274.83232711012806,329.4269485165335,28.656995007935144
from_2021_no_covid,ARIMA,base,12,37,2024-01,True,0.7030040989348769,248.9010145409561,323.63998353088476,20.2564988983678
from_2021_no_covid,ARIMA,base,12,38,2024-02,True,1.2377729126639503,437.6907476055408,488.04366751474026,34.10203145037883
from_2021_no_covid,ARIMA,base,12,39,2024-03,True,0.5825249989507996,216.44889822673318,306.3031972899066,15.293450017396957
from_2021_no_covid,ARIMA,base,12,40,2024-04,True,0.8433560965568405,319.7432400014068,430.2947587667189,20.771994794837752
from_2021_no_covid,ARIMA,base,12,41,2024-05,True,0.9060103490284831,358.73243201847873,490.2395405888641,22.77310305391838
from_2021_no_covid,ARIMA,base,12,42,2024-06,True,1.010759995577631,408.6801748175906,572.355494638222,23.139037025150277
from_2021_no_covid,ARIMA,base,12,43,2024-07,True,1.1090022216059237,455.2322086312627,598.5703111777833,25.638091892741905
from_2021_no_covid,ARIMA,base,12,44,2024-08,True,1.3250509513426305,543.3173357369706,688.1949367367841,28.905503617448815
from_2021_no_covid,ARIMA,base,12,45,2024-09,True,1.6779097393253717,686.8083219546198,835.5691580112467,34.501854246551204
from_2021_no_covid,ARIMA,base,12,46,2024-10,True,2.096830445645468,840.6754298031833,980.113746180099,40.33462285227944
from_2021_no_covid,ARIMA,base,12,47,2024-11,True,2.460374796810567,969.1601371036301,1141.365251081944,42.29226639512093
from_2021_no_covid,ARIMA,base,12,48,2024-12,True,2.7153324421837213,1058.9376433407306,1437.1224904899877,38.27165086282362
from_2021_no_covid,ARIMA,base,12,49,2025-01,True,3.751886183219022,1441.988515578142,1769.6155554491872,49.74829714796603
from_2021_no_covid,ARIMA,base,12,50,2025-02,True,3.535316609495055,1389.3097172544879,1694.142385158001,47.08925000239119
from_2021_no_covid,ARIMA,base,12,51,2025-03,True,3.040187247446803,1199.1821626471021,1529.0983424479302,37.872563611035076
from_2021_no_covid,ARIMA,tuned,12,36,2023-12,True,15.22492551920863,5201.147898648215,6280.901962110724,457.60398830250136
from_2021_no_covid,ARIMA,tuned,12,37,2024-01,True,6.710872537062113,2376.0074592175783,2890.2965234260587,211.70147566854612
from_2021_no_covid,ARIMA,tuned,12,38,2024-02,True,1.0599026788083439,374.7937857828117,428.03099362921586,28.90633805526976
from_2021_no_covid,ARIMA,tuned,12,39,2024-03,True,0.7116418387247433,264.42486108141605,301.52093926664395,22.144064840095528
from_2021_no_covid,ARIMA,tuned,12,40,2024-04,True,0.8405745525155396,318.6886677897358,426.71103571885106,20.821489943957594
from_2021_no_covid,ARIMA,tuned,12,41,2024-05,True,0.9335829105126285,369.64971574354087,457.4029566858183,27.26265385381254
from_2021_no_covid,ARIMA,tuned,12,42,2024-06,True,1.061786710341911,429.3117854882482,616.7485152732892,23.259207533884872
from_2021_no_covid,ARIMA,tuned,12,43,2024-07,True,1.0477012334355345,430.06888281242453,529.1068955950185,26.83134464490788
from_2021_no_covid,ARIMA,tuned,12,44,2024-08,True,1.2883604166688514,528.2729304440846,649.9211360875305,28.980887485756856
from_2021_no_covid,ARIMA,tuned,12,45,2024-09,True,1.7705272963732552,724.7188885654131,875.700907025874,36.62966805404209
from_2021_no_covid,ARIMA,tuned,12,46,2024-10,True,2.0476021018435784,820.9384695877794,976.037126024579,38.867467825811936
from_2021_no_covid,ARIMA,tuned,12,47,2024-11,True,2.590763159457607,1020.5210938097122,1195.8763915092663,44.72474972263372
from_2021_no_covid,ARIMA,tuned,12,48,2024-12,True,3.047363438987235,1188.4245952177623,1533.64994875007,44.24197689345623
