name,latitude,longitude,poi_type,category,district,state
Unknown,3.0641751503756782,101.79030451354608,commercial,work,Hulu Langat,Selangor
Unknown,3.064119534885136,101.790287124158,commercial,work,Hulu Langat,Selangor
Unknown,3.06406314990365,101.7902694622544,commercial,work,Hulu Langat,Selangor
Unknown,3.0640042830744108,101.7902508752538,commercial,work,Hulu Langat,Selangor
Unknown,3.06394623092845,101.79023226553431,commercial,work,Hulu Langat,Selangor
Unknown,3.0638784500014693,101.7902102499992,commercial,work,Hulu Langat,Selangor
Masjid Bukit Kapar 2,3.1774578515436023,101.43297222625458,place_of_worship,community,Klang,Selangor
Unknown,3.1754334980649075,101.43404744924572,residential,residential,Klang,Selangor
Unknown,3.077521084746878,101.76978829696256,security,other,Hulu Langat,Selangor
Unknown,3.0780021000002487,101.76922965,security,other,Hulu Langat,Selangor
Unknown,3.1605785433979694,101.673217125113,industrial,work,WP Kuala Lumpur,W.P. Kuala Lumpur
47,3.0719419583324656,101.6512618242706,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.0719827246121385,101.65006965035604,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
65,3.0720874140603653,101.649772535396,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
81,3.072672050466821,101.64957306305052,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
75,3.0725450042756277,101.64872940069009,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
73,3.072243064450109,101.64896550747925,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Dewa Na Tok Gong Sri Sentosa Kuala Lumpur,3.0724631257994486,101.6490686029018,place_of_worship,community,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.0720810987752185,101.64937840557852,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
77,3.072863207715666,101.64914225068544,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
79,3.073125606272665,101.64955974265294,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
97,3.0732962707908458,101.6499728232337,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
89,3.0728997820305213,101.65095685822544,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
91,3.073301631581701,101.65077012321882,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.0730748803054664,101.65034374115508,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.084414650000236,101.77311375000008,security,other,Hulu Langat,Selangor
Unknown,3.0847513820365924,101.77321769813533,security,other,Hulu Langat,Selangor
Unknown,3.083930215448352,101.77402097490544,security,other,Hulu Langat,Selangor
Unknown,3.0830537000002685,101.76668474999995,security,other,Hulu Langat,Selangor
Unknown,2.7724165375674312,101.73052205200575,residential,residential,Sepang,Selangor
Unknown,2.787149681309125,101.73400768404188,residential,residential,Sepang,Selangor
Surau Kampung Lembah Paya,2.769730970599072,101.75179225194796,place_of_worship,community,Sepang,Selangor
Unknown,3.144863750000241,101.67314514999995,swimming_pool,exercise,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.145808259095262,101.67037346739036,swimming_pool,exercise,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.1461610323806566,101.67044982426803,swimming_pool,exercise,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.146459276683712,101.67050570219205,swimming_pool,exercise,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.1467784501252174,101.6705408026965,swimming_pool,exercise,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.0514141830037502,101.67216682953308,commercial,work,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.299213206686221,101.6191657319438,place_of_worship,community,Gombak,Selangor
Unknown,3.0775146022922537,101.77860298212204,security,other,Hulu Langat,Selangor
3S_Equestrian,2.937684326477617,101.64509103567968,pitch,exercise,Sepang,Selangor
Unknown,3.1430073129146887,101.7044106200837,residential,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.143057000001626,101.70443709999918,residential,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.1431066870885664,101.70446357991467,residential,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.143156312914688,101.70449012008372,residential,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.142681800001706,101.70424434999926,residential,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.1427391000016964,101.7042761999993,residential,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.142796685475726,101.70430818433536,residential,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.1428545144481514,101.70434036583684,residential,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.142158151906384,101.70466023512977,residential,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Worker's dorms,3.2175535920248755,101.6695931417114,residential,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Desa Ukay Apartments,3.1666730692758764,101.7562901028341,residential,residential,Gombak,Selangor
Unknown,3.1251083090832554,101.6739614754064,parking,transport,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.1478607456819128,101.67515917357144,swimming_pool,exercise,WP Kuala Lumpur,W.P. Kuala Lumpur
17 Kota Villas,3.1467409013676195,101.67306895123104,residential,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.1498088013281222,101.6665723680744,industrial,work,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.0500354904166302,101.76446115240957,retail,shopping,Hulu Langat,Selangor
Unknown,3.0502906671876446,101.7644446652674,retail,shopping,Hulu Langat,Selangor
Unknown,3.050343750004797,101.76512045000004,retail,shopping,Hulu Langat,Selangor
Unknown,3.0503393500048066,101.76506045000002,retail,shopping,Hulu Langat,Selangor
Unknown,3.050334977241048,101.7650004523006,retail,shopping,Hulu Langat,Selangor
Unknown,3.050330571978533,101.764940477233,retail,shopping,Hulu Langat,Selangor
Unknown,3.050326222782301,101.76488049769728,retail,shopping,Hulu Langat,Selangor
Unknown,3.050321878044977,101.76482052276708,retail,shopping,Hulu Langat,Selangor
Unknown,3.050317450004811,101.76476055000003,retail,shopping,Hulu Langat,Selangor
Unknown,3.050313050004801,101.76470055,retail,shopping,Hulu Langat,Selangor
Unknown,3.050308677241048,101.76464055230062,retail,shopping,Hulu Langat,Selangor
Unknown,3.050304271978529,101.76458057723303,retail,shopping,Hulu Langat,Selangor
Unknown,3.050299922782305,101.76452059769728,retail,shopping,Hulu Langat,Selangor
Unknown,3.050081600004797,101.76513995000002,retail,shopping,Hulu Langat,Selangor
Unknown,3.0500772227685697,101.7650799476994,retail,shopping,Hulu Langat,Selangor
Unknown,3.050072850004802,101.76501995000002,retail,shopping,Hulu Langat,Selangor
Unknown,3.050068421964633,101.76495997723296,retail,shopping,Hulu Langat,Selangor
Unknown,3.0500640772273058,101.76490000230272,retail,shopping,Hulu Langat,Selangor
Unknown,3.05005972803108,101.76484002276702,retail,shopping,Hulu Langat,Selangor
Unknown,3.0500553227685554,101.7647800476994,retail,shopping,Hulu Langat,Selangor
Unknown,3.0500509500048065,101.76472005000002,retail,shopping,Hulu Langat,Selangor
Unknown,3.050046550004812,101.76466005,retail,shopping,Hulu Langat,Selangor
Unknown,3.050042121964632,101.76460007723296,retail,shopping,Hulu Langat,Selangor
Unknown,3.050037777227306,101.76454010230272,retail,shopping,Hulu Langat,Selangor
Unknown,3.054663632601457,101.76480515358492,retail,shopping,Hulu Langat,Selangor
Unknown,3.0546518568952914,101.7646052764167,retail,shopping,Hulu Langat,Selangor
Unknown,3.054158132187871,101.76483496163549,retail,shopping,Hulu Langat,Selangor
Unknown,3.0541452834107217,101.76463350185388,retail,shopping,Hulu Langat,Selangor
Unknown,3.054218400000373,101.76483570000012,retail,shopping,Hulu Langat,Selangor
Unknown,3.0542736500003733,101.76483250000013,retail,shopping,Hulu Langat,Selangor
Unknown,3.0543289027274643,101.76482932342536,retail,shopping,Hulu Langat,Selangor
Unknown,3.054384123432019,101.76482612546047,retail,shopping,Hulu Langat,Selangor
Unknown,3.054439376568726,101.76482297453973,retail,shopping,Hulu Langat,Selangor
Unknown,3.054494600000373,101.76481975000011,retail,shopping,Hulu Langat,Selangor
Unknown,3.05454984726803,101.76481657657226,retail,shopping,Hulu Langat,Selangor
Unknown,3.054605100000372,101.76481340000012,retail,shopping,Hulu Langat,Selangor
Unknown,3.054205673835684,101.76462600109969,retail,shopping,Hulu Langat,Selangor
Unknown,3.054260900000373,101.7646228000001,retail,shopping,Hulu Langat,Selangor
Unknown,3.054316150000374,101.7646196000001,retail,shopping,Hulu Langat,Selangor
Unknown,3.054371402727465,101.7646164234254,retail,shopping,Hulu Langat,Selangor
Unknown,3.0544266500003725,101.76461325000008,retail,shopping,Hulu Langat,Selangor
Unknown,3.054481900000372,101.76461005000012,retail,shopping,Hulu Langat,Selangor
Unknown,3.054537120703804,101.7646068520324,retail,shopping,Hulu Langat,Selangor
Unknown,3.0545923765688245,101.76460372452468,retail,shopping,Hulu Langat,Selangor
1,3.054128232336192,101.76650139665712,apartments,residential,Hulu Langat,Selangor
2,3.0544258743826185,101.76617335408768,apartments,residential,Hulu Langat,Selangor
Unknown,3.0846297921926733,101.76652231952008,security,other,Hulu Langat,Selangor
Unknown,3.1122924000354595,101.66169560000002,parking,transport,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.111478649287543,101.66160406778296,parking,transport,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.18771078276966,101.64232766757765,commercial,work,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.188344306190495,101.6417018270495,commercial,work,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.188082459490249,101.64163213772956,commercial,work,WP Kuala Lumpur,W.P. Kuala Lumpur
Persatuan Penduduk-Penduduk Kampung Tasik Ampang Selangor (Gelanggang Badminton),3.1325092127097487,101.78144241961516,pitch,exercise,Hulu Langat,Selangor
Persatuan Penduduk-Penduduk Kampung Tasik Ampang Selangor (Gelanggang Bola Keranjang),3.132850300007936,101.78128780000014,pitch,exercise,Hulu Langat,Selangor
Unknown,3.288645102465809,101.63866740561762,commercial,work,Gombak,Selangor
Unknown,3.288588563129604,101.63862986792518,commercial,work,Gombak,Selangor
Unknown,3.288528850002463,101.6385955499989,commercial,work,Gombak,Selangor
Unknown,3.288469136875322,101.63856123207265,commercial,work,Gombak,Selangor
Apartmen Permai Ria,3.1244716271252013,101.78409713035718,residential,residential,Hulu Langat,Selangor
Apartmen Permai Prima,3.124094857091404,101.78486698692632,residential,residential,Hulu Langat,Selangor
Unknown,3.124283637420282,101.78494498889262,apartments,residential,Hulu Langat,Selangor
Dewan Orang Ramai Kampung Sungai Sering,3.199118442684155,101.78011793112488,community_centre,community,Gombak,Selangor
Unknown,3.199390200006048,101.7802431999998,pitch,exercise,Gombak,Selangor
Dewan Ramly Ahmad,3.2024053436437545,101.78068031345668,community_centre,community,Gombak,Selangor
Surau Nurul Hijrah Al-Khalidiah,3.2025901213236243,101.78071999032112,place_of_worship,community,Gombak,Selangor
Surau Al-Maarif Al-Islamiyah,3.1984693922637453,101.77968028749372,place_of_worship,community,Gombak,Selangor
Pangsapuri Ukay Indah,3.197474026217082,101.7808750058687,residential,residential,Gombak,Selangor
Unknown,3.1980167415683503,101.78097015984116,apartments,residential,Gombak,Selangor
Taman Riana Ukay,3.1993424514935733,101.77812305334136,residential,residential,Gombak,Selangor
Kampung Sungai Sering,3.2002859506432224,101.7799569278624,residential,residential,Gombak,Selangor
Masjid Ukay Perdana,3.205874239080788,101.78030850967689,place_of_worship,community,Gombak,Selangor
Unknown,3.200172432238445,101.7788548921798,park,exercise,Gombak,Selangor
Taman Bukit Mulia,3.1949998716320254,101.77565975350826,residential,residential,Gombak,Selangor
Riverdale Park Block J & K,3.1934281112108547,101.77384387845166,residential,residential,Gombak,Selangor
Villa Duta Condominium,3.192345872342937,101.77461443692218,residential,residential,Gombak,Selangor
Unknown,3.1953249974653635,101.77788720607036,swimming_pool,exercise,Gombak,Selangor
Unknown,3.1951402266580318,101.778197190755,apartments,residential,Gombak,Selangor
Unknown,3.195753394548753,101.77806950183066,apartments,residential,Gombak,Selangor
Unknown,3.195322755831013,101.7773242482473,apartments,residential,Gombak,Selangor
Unknown,3.196177646943914,101.77785127820869,apartments,residential,Gombak,Selangor
Unknown,3.195753050014353,101.77765345000024,apartments,residential,Gombak,Selangor
Villaria,3.1955801022538943,101.77781955714136,residential,residential,Gombak,Selangor
Unknown,3.1569341620763725,101.72161286420332,parking,transport,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.0413296981202125,101.45066679406096,parking,transport,Klang,Selangor
Taman Sejahtera,3.1917335793036776,101.6639220836946,residential,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Taman Batu,3.2012144747214037,101.66558231999818,residential,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Taman Kok Doh,3.1959498231760337,101.66617831209253,residential,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Taman Lawa,3.1995192777265986,101.66508882899343,residential,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.198838063061776,101.6498071096259,residential,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Kepong Baru,3.2009208601617973,101.6448031664237,residential,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.208015907112986,101.63646616752216,residential,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Chulan Tower,3.1492861994797763,101.7161435870629,office,work,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.077197500016757,101.65682710000672,parking,transport,WP Kuala Lumpur,W.P. Kuala Lumpur
Sony EMCS,2.9366937500292902,101.75995130000342,office,work,Hulu Langat,Selangor
Unknown,3.148079220854815,101.74396441419536,food_court,food_drink,Hulu Langat,Selangor
Unknown,3.148584182901293,101.74408781150515,commercial,work,Hulu Langat,Selangor
Taman Angsana Hilir,3.14747230526698,101.74273976982056,residential,residential,Hulu Langat,Selangor
Sri Angsana Hilir Kondominium,3.148883426484014,101.74280528429276,residential,residential,Hulu Langat,Selangor
Unknown,3.228514350007279,101.52256279999987,industrial,work,Gombak,Selangor
Unknown,3.228443174151894,101.52244698298868,industrial,work,Gombak,Selangor
Unknown,3.2291445630084814,101.52219802818855,industrial,work,Gombak,Selangor
Unknown,3.221442500001549,101.52615420000004,retail,shopping,Gombak,Selangor
Surau Makmuriah,3.221411549958344,101.52650086373718,place_of_worship,community,Gombak,Selangor
Unknown,3.142572350001617,101.70468894999917,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.142616950001615,101.70471264999917,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.142661550001617,101.70473634999917,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.142706150001617,101.70476004999917,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.142750711512517,101.70478372319384,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.142795300001614,101.70480734999914,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.142839900001613,101.70483104999914,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.142884488482217,101.7048547268302,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
City Park Apartments,3.1427329848278536,101.70474968956478,residential,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.1420037500021856,101.70468779999904,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.142057200002084,101.704718499999,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.1421080500021104,101.704747349999,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.1421581000020598,101.704775999999,apartments,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Casa Residency,3.1418210833867555,101.70447102753776,residential,residential,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.142535745499147,101.70500843790954,commercial,work,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.1425979500029158,101.70504194999852,commercial,work,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.1426601500029148,101.70507544999852,commercial,work,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.1427223545066827,101.70510896208752,commercial,work,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.142784550002916,101.70514249999852,commercial,work,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.1430848107342277,101.705878779444,parking,transport,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.14293052832886,101.7060735771807,parking,transport,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.1427038487322023,101.70624876616355,parking,transport,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.1424238000211275,101.7064541500049,parking,transport,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.142048386047722,101.70688938441994,parking,transport,WP Kuala Lumpur,W.P. Kuala Lumpur
Unknown,3.209106068342884,101.61647426005376,commercial,work,Gombak,Selangor
Unknown,3.2087404923290546,101.616472186542,commercial,work,Gombak,Selangor
Twin Palms,3.2175423782448056,101.76608027822,residential,residential,Gombak,Selangor
Astana Kemensah,3.219449648510138,101.76474885153446,residential,residential,Gombak,Selangor
Unknown,3.220013056164816,101.76444820830432,residential,residential,Gombak,Selangor
Kemensah Villa Condominium,3.217770115150322,101.76412953028844,residential,residential,Gombak,Selangor
Pesona Villa,3.215709232286865,101.76463289605384,residential,residential,Gombak,Selangor
Bayu Kemensah,3.2191885218781806,101.76347129481738,residential,residential,Gombak,Selangor
Kemensah Mewah,3.2154790805292235,101.76362095527872,residential,residential,Gombak,Selangor
Kemensah Residency,3.2154331156993377,101.76266646782764,residential,residential,Gombak,Selangor
Prima Court,3.217262842559102,101.75810103713138,residential,residential,Gombak,Selangor
Prima Villa,3.215783351452499,101.75854282861695,residential,residential,Gombak,Selangor
Verge 32 @ Puncak Melawati,3.220514537970862,101.75761666564571,residential,residential,Gombak,Selangor
